source_id,title,authors,publication_year,venue,doi,pmid,arxiv_id,other_identifier,source_url,pdf_url,local_path,access_date,license_type,license_url,usage_status,inclusion_status,inclusion_reason,exclusion_reason,expected_content_hash,source_type,study_type,population,intervention,comparator,outcome_notes,notes
oncology-zheng-2026-short-term-quantitative-ct-cha,Short-term quantitative CT changes in synchronous ground-glass nodules during immune checkpoint inhibitor therapy in patients with lung cancer.,Yuting Zheng; Shiqi Li; Tingting Guo; Qinyue Luo; Yimeng He; Mengting Huang; Heshui Shi; Xiaoyu Han,2026,Frontiers in immunology,10.3389/fimmu.2026.1810440,42421934,,PMC13341620,https://pmc.ncbi.nlm.nih.gov/articles/PMC13341620/,https://pmc-oa-opendata.s3.amazonaws.com/PMC13341620.1/PMC13341620.1.pdf?md5=b3d2beee9405d802dc64575cbbc016c5,PMC13341620.pdf,2026-08-08,CC BY,https://creativecommons.org/licenses/by/4.0/,approved_open_access,included,"Bulk PMC Open Access Subset acquisition matching this corpus's scope vocabulary (NSCLC + PD-1/PD-L1 checkpoint-inhibitor terms), deterministic identity/license/full-text adjudication, and a documented rule-based title scope screen excluding wrong cancer types, preclinical/mechanism-only studies, off-topic diagnostic/surgical-technique papers, and single-patient case reports. Not yet individually reviewed for the golden evidence map.",,sha256:a51437a80c96d84967f44a6402385e5f9344440ce9013511df170d9de0b294d2,paper,,,,,,"Acquired via bulk PMC OA ingestion pipeline (work/oncology/acquisition_receipt.json), not individually hand-curated. study_type/population/intervention/comparator left blank pending evidence-record-level review."
oncology-xue-2026-real-world-efficacy-and-safety,Real-world efficacy and safety of PD-1 inhibitors in patients living with HIV and cancer: a retrospective cohort study.,Xiaola Xue; Juyi Wu; Zhenpeng Tan; Chunyu Tian; Qiong Li; Shujuan Zhou; Yuchao Xia; Shaojie Yang; Xuan Yang,2026,Frontiers in oncology,10.3389/fonc.2026.1846602,42421691,,PMC13341521,https://pmc.ncbi.nlm.nih.gov/articles/PMC13341521/,https://pmc-oa-opendata.s3.amazonaws.com/PMC13341521.1/PMC13341521.1.pdf?md5=ca56396fff14aa5b847b9e6ec4488c40,PMC13341521.pdf,2026-08-08,CC BY,https://creativecommons.org/licenses/by/4.0/,approved_open_access,included,"Bulk PMC Open Access Subset acquisition matching this corpus's scope vocabulary (NSCLC + PD-1/PD-L1 checkpoint-inhibitor terms), deterministic identity/license/full-text adjudication, and a documented rule-based title scope screen excluding wrong cancer types, preclinical/mechanism-only studies, off-topic diagnostic/surgical-technique papers, and single-patient case reports. Not yet individually reviewed for the golden evidence map.",,sha256:919866a439ca9bb067f99ad69cb170ce5257bff4b890f69c5da6edb42a43e1a9,paper,,,,,,"Acquired via bulk PMC OA ingestion pipeline (work/oncology/acquisition_receipt.json), not individually hand-curated. study_type/population/intervention/comparator left blank pending evidence-record-level review."
oncology-oduah-2026-alirocumab-plus-cemiplimab-in,Alirocumab Plus Cemiplimab in Immunorefractory NSCLC: A Single Arm Phase 2 Study.,Eziafa Oduah; Jhanelle Gray; Thomas Stinchcombe; Steven Wolf; Xiaodi Qin; Abbie Ireland; Joel Rivera-Concepcion; Jeffrey Clarke; Jeffrey Crawford; Laura Alder; Cameron Oswalt; Alan Chen; Liliana Lyniv; Aamna Abbasi; Andreas Saltos; Sin-Ho Jung; Kouros Owzar; Neal Ready; Trudy Oliver; Scott Antonia,2026,Research square,10.21203/rs.3.rs-10011569/v1,42396524,,PMC13321338,https://pmc.ncbi.nlm.nih.gov/articles/PMC13321338/,https://pmc-oa-opendata.s3.amazonaws.com/PMC13321338.1/PMC13321338.1.pdf?md5=116f93812718912202e3a48edba823f5,PMC13321338.pdf,2026-08-08,CC BY,https://creativecommons.org/licenses/by/4.0/,approved_open_access,included,"Bulk PMC Open Access Subset acquisition matching this corpus's scope vocabulary (NSCLC + PD-1/PD-L1 checkpoint-inhibitor terms), deterministic identity/license/full-text adjudication, and a documented rule-based title scope screen excluding wrong cancer types, preclinical/mechanism-only studies, off-topic diagnostic/surgical-technique papers, and single-patient case reports. Not yet individually reviewed for the golden evidence map.",,sha256:39cee278eab2f6a38c8450f8506b77c27c29506ea279fd87b3eaa09f6e53c30c,paper,,,,,,"Acquired via bulk PMC OA ingestion pipeline (work/oncology/acquisition_receipt.json), not individually hand-curated. study_type/population/intervention/comparator left blank pending evidence-record-level review."
oncology-esen-2026-induction-chemoimmunotherapy-f,Induction Chemoimmunotherapy Followed by Consolidative Hypofractionated Radiotherapy for Unresectable Locally Advanced NSCLC: A Real-World Outcomes Analysis.,Caglayan Selenge Beduk Esen; Sukran Celikarslan; Duygu Sezen; Fatih Selcukbiricik; Kerim Kaban; Metin Kanitez; Perran Fulden Yumuk; Nil Molinas Mandel; Levent Tabak; Ezgi Cesur; Suat Erus; Serhan Tanju; Sukru Dilege; Terman Gumus; Cetin Atasoy; Cengiz Demirkurek; Okan Falay; Mehmet Onur Demirkol; Pinar Bulutay; Pinar Firat; Melis Selek; Merve Duman; Sepideh Mohammadipour; Saliha Ezgi Oymak; Nulifer Kilic Durankus; Yasemin Atagun; Ugur Selek,2026,Cancers,10.3390/cancers18132036,42449582,,PMC13360162,https://pmc.ncbi.nlm.nih.gov/articles/PMC13360162/,https://pmc-oa-opendata.s3.amazonaws.com/PMC13360162.1/PMC13360162.1.pdf?md5=df4ddaee5db14c8df87d0f7e78dc9515,PMC13360162.pdf,2026-08-08,CC BY,https://creativecommons.org/licenses/by/4.0/,approved_open_access,included,"Bulk PMC Open Access Subset acquisition matching this corpus's scope vocabulary (NSCLC + PD-1/PD-L1 checkpoint-inhibitor terms), deterministic identity/license/full-text adjudication, and a documented rule-based title scope screen excluding wrong cancer types, preclinical/mechanism-only studies, off-topic diagnostic/surgical-technique papers, and single-patient case reports. Not yet individually reviewed for the golden evidence map.",,sha256:60d40801df5086f42373e1d37e468ab464fdccbae10a021d9f31cb87d5cd4540,paper,,,,,,"Acquired via bulk PMC OA ingestion pipeline (work/oncology/acquisition_receipt.json), not individually hand-curated. study_type/population/intervention/comparator left blank pending evidence-record-level review."
oncology-zhou-2026-endobody-genetically-encodable,Endobody: Genetically Encodable Nanobody-CPP Chimeras for Degradation of Membrane and Extracellular Proteins.,Chengjian Zhou; Huiping He; Simin Xia; Xi Chen,2026,"Advanced science (Weinheim, Baden-Wurttemberg, Germany)",10.1002/advs.76075,42335400,,PMC13336368,https://pmc.ncbi.nlm.nih.gov/articles/PMC13336368/,https://pmc-oa-opendata.s3.amazonaws.com/PMC13336368.1/PMC13336368.1.pdf?md5=e63bde79fd71aae68a2b9fedf7521c54,PMC13336368.pdf,2026-08-08,CC BY,https://creativecommons.org/licenses/by/4.0/,approved_open_access,included,"Bulk PMC Open Access Subset acquisition matching this corpus's scope vocabulary (NSCLC + PD-1/PD-L1 checkpoint-inhibitor terms), deterministic identity/license/full-text adjudication, and a documented rule-based title scope screen excluding wrong cancer types, preclinical/mechanism-only studies, off-topic diagnostic/surgical-technique papers, and single-patient case reports. Not yet individually reviewed for the golden evidence map.",,sha256:86cc8221e93ace91a3ffe57e4a82b69465277e34ca5296035f9458a6902262b4,paper,,,,,,"Acquired via bulk PMC OA ingestion pipeline (work/oncology/acquisition_receipt.json), not individually hand-curated. study_type/population/intervention/comparator left blank pending evidence-record-level review."
oncology-xue-2026-ube2o-drives-immune-evasion-an,UBE2O Drives Immune Evasion and Radioimmunotherapy Resistance in Lung Cancer by Degrading CDKL1 to Induce PD-L1 Transcription.,Huichan Xue; Xiaohua Jie; Zhiwei Liu; Ruoxin Fang; Shuo Wu; Xiaorong Dong; Shuangbing Xu,2026,"Advanced science (Weinheim, Baden-Wurttemberg, Germany)",10.1002/advs.76223,42325185,,PMC13336739,https://pmc.ncbi.nlm.nih.gov/articles/PMC13336739/,https://pmc-oa-opendata.s3.amazonaws.com/PMC13336739.1/PMC13336739.1.pdf?md5=c23b4ce926bb28da8bc28f0991cdec11,PMC13336739.pdf,2026-08-08,CC BY,https://creativecommons.org/licenses/by/4.0/,approved_open_access,included,"Bulk PMC Open Access Subset acquisition matching this corpus's scope vocabulary (NSCLC + PD-1/PD-L1 checkpoint-inhibitor terms), deterministic identity/license/full-text adjudication, and a documented rule-based title scope screen excluding wrong cancer types, preclinical/mechanism-only studies, off-topic diagnostic/surgical-technique papers, and single-patient case reports. Not yet individually reviewed for the golden evidence map.",,sha256:c82f73b8dab5360d567f81dd630d53fe463b423fbd918694230592a1f9968047,paper,,,,,,"Acquired via bulk PMC OA ingestion pipeline (work/oncology/acquisition_receipt.json), not individually hand-curated. study_type/population/intervention/comparator left blank pending evidence-record-level review."
oncology-tan-2026-an-ihc-derived-tls-cd8-macroph,An IHC-derived TLS-CD8-macrophage immune niche score predicts major pathological response to neoadjuvant chemoimmunotherapy in resectable NSCLC.,Jingyu Tan; Yan Liu; Binbin Wang; Haiwen Liu,2026,Frontiers in immunology,10.3389/fimmu.2026.1871411,42404907,,PMC13328394,https://pmc.ncbi.nlm.nih.gov/articles/PMC13328394/,https://pmc-oa-opendata.s3.amazonaws.com/PMC13328394.1/PMC13328394.1.pdf?md5=aeb1dcd501dac531c7fbf0ad1706554f,PMC13328394.pdf,2026-08-08,CC BY,https://creativecommons.org/licenses/by/4.0/,approved_open_access,included,"Bulk PMC Open Access Subset acquisition matching this corpus's scope vocabulary (NSCLC + PD-1/PD-L1 checkpoint-inhibitor terms), deterministic identity/license/full-text adjudication, and a documented rule-based title scope screen excluding wrong cancer types, preclinical/mechanism-only studies, off-topic diagnostic/surgical-technique papers, and single-patient case reports. Not yet individually reviewed for the golden evidence map.",,sha256:78badb7914bd7bf5aed0aa6143655eeb9e16ac56a9930fccf96f41b7defa9baf,paper,,,,,,"Acquired via bulk PMC OA ingestion pipeline (work/oncology/acquisition_receipt.json), not individually hand-curated. study_type/population/intervention/comparator left blank pending evidence-record-level review."
oncology-gan-2026-single-cell-reveal-galnt7-depe,Single-Cell Reveal GALNT7-Dependent Ferroptosis Suppression as a Mechanism of Immunotherapy Resistance in Non-Small Cell Lung Cancer.,Jiadi Gan; Qian Zheng; Deng Liu; Ruichao Nie; Menglin Yao; Xiaolong Tang; Renjie Xu; Jinghong Xian; Wenjun Meng; Wenxin Luo; Dan Liu; Guiyi Ji,2026,"Advanced science (Weinheim, Baden-Wurttemberg, Germany)",10.1002/advs.76082,42318657,,PMC13336806,https://pmc.ncbi.nlm.nih.gov/articles/PMC13336806/,https://pmc-oa-opendata.s3.amazonaws.com/PMC13336806.1/PMC13336806.1.pdf?md5=202969b68491e200a0dbfe3426e36bb5,PMC13336806.pdf,2026-08-08,CC BY,https://creativecommons.org/licenses/by/4.0/,approved_open_access,included,"Bulk PMC Open Access Subset acquisition matching this corpus's scope vocabulary (NSCLC + PD-1/PD-L1 checkpoint-inhibitor terms), deterministic identity/license/full-text adjudication, and a documented rule-based title scope screen excluding wrong cancer types, preclinical/mechanism-only studies, off-topic diagnostic/surgical-technique papers, and single-patient case reports. Not yet individually reviewed for the golden evidence map.",,sha256:753e001da69bd79bd2e10b5e9f790c261528074bac4321e4d6b9ff6f4e0b7f61,paper,,,,,,"Acquired via bulk PMC OA ingestion pipeline (work/oncology/acquisition_receipt.json), not individually hand-curated. study_type/population/intervention/comparator left blank pending evidence-record-level review."
oncology-figueiredo-2026-circulating-cell-populations-a,Circulating cell populations as response predictors and targets to improve immunotherapy in metastatic lung cancer.,Amanda B Figueiredo; Guilherme F B Evangelista; Stephanie M I Ferreira; Larissa M Kuil; Gabriela Barbeta; Lukas C Iohan; Andrea T Faccio; Karina H M Cardozo; Valdemir M Carvalho; Clara M Cavalcanti; Robert Balderas; Rodrigo P Lopes; James Turner; Thaiany G Souza-Silva; Juan C S Silva; Jonathan P Avila; Helder T I Nakaya; Nayane A L Galdino; Ananda D Lopes; Kátia L P Morais; Iasmim P Santos; Helano C Freitas; Jefferson L Gross; Clóvis A L Pinto; Rubens Chojniak; Walderez O Dutra; Vladmir C Cordeiro-de-Lima; Kenneth J Gollob,2026,iScience,10.1016/j.isci.2026.116124,42291216,,PMC13264123,https://pmc.ncbi.nlm.nih.gov/articles/PMC13264123/,https://pmc-oa-opendata.s3.amazonaws.com/PMC13264123.1/PMC13264123.1.pdf?md5=1fa3ee8c4531004f8b9eb6481b036249,PMC13264123.pdf,2026-08-08,CC BY,https://creativecommons.org/licenses/by/4.0/,approved_open_access,included,"Bulk PMC Open Access Subset acquisition matching this corpus's scope vocabulary (NSCLC + PD-1/PD-L1 checkpoint-inhibitor terms), deterministic identity/license/full-text adjudication, and a documented rule-based title scope screen excluding wrong cancer types, preclinical/mechanism-only studies, off-topic diagnostic/surgical-technique papers, and single-patient case reports. Not yet individually reviewed for the golden evidence map.",,sha256:db942ecdf1562b387b2e3bd9620414e4d00c2bbd3e4b1a3ab07e81015b7c3968,paper,,,,,,"Acquired via bulk PMC OA ingestion pipeline (work/oncology/acquisition_receipt.json), not individually hand-curated. study_type/population/intervention/comparator left blank pending evidence-record-level review."
oncology-koren-2026-real-world-outcomes-of-first-l,Real-World Outcomes of First-Line Pembrolizumab-Based Therapy in Advanced Non-Small-Cell Lung Cancer: A Retrospective Single-Center Study.,Einav Koren; Adar Yaacov; Jamal Zidan; Laila C Roisman; Nir Peled; Noam Asna,2026,Journal of clinical medicine,10.3390/jcm15124757,42355925,,PMC13302034,https://pmc.ncbi.nlm.nih.gov/articles/PMC13302034/,https://pmc-oa-opendata.s3.amazonaws.com/PMC13302034.1/PMC13302034.1.pdf?md5=bfc672105b9131b9f8faef90d112b74f,PMC13302034.pdf,2026-08-08,CC BY,https://creativecommons.org/licenses/by/4.0/,approved_open_access,included,"Bulk PMC Open Access Subset acquisition matching this corpus's scope vocabulary (NSCLC + PD-1/PD-L1 checkpoint-inhibitor terms), deterministic identity/license/full-text adjudication, and a documented rule-based title scope screen excluding wrong cancer types, preclinical/mechanism-only studies, off-topic diagnostic/surgical-technique papers, and single-patient case reports. Not yet individually reviewed for the golden evidence map.",,sha256:c3764371e6a4e3f8c76150c2f5fd8183ecdd4222333a8e07c63e9eb111b80cf0,paper,,,,,,"Acquired via bulk PMC OA ingestion pipeline (work/oncology/acquisition_receipt.json), not individually hand-curated. study_type/population/intervention/comparator left blank pending evidence-record-level review."
oncology-kakouri-2026-the-predictive-role-of-ctdna-a,The Predictive Role of ctDNA and CTCs in Patients with Advanced Non-Small Cell Lung Cancer Receiving Immunotherapy: A Systematic Review and Meta-Analysis.,Andrea C Kakouri; Maria Spiliotaki; Constantinos Deltas; Gregory Papagregoriou; Haris Charalambous,2026,International journal of molecular sciences,10.3390/ijms27125518,42353230,,PMC13300314,https://pmc.ncbi.nlm.nih.gov/articles/PMC13300314/,https://pmc-oa-opendata.s3.amazonaws.com/PMC13300314.1/PMC13300314.1.pdf?md5=d5a3ada8011a3616d5d0b8c26c3f2c4c,PMC13300314.pdf,2026-08-08,CC BY,https://creativecommons.org/licenses/by/4.0/,approved_open_access,included,"Bulk PMC Open Access Subset acquisition matching this corpus's scope vocabulary (NSCLC + PD-1/PD-L1 checkpoint-inhibitor terms), deterministic identity/license/full-text adjudication, and a documented rule-based title scope screen excluding wrong cancer types, preclinical/mechanism-only studies, off-topic diagnostic/surgical-technique papers, and single-patient case reports. Not yet individually reviewed for the golden evidence map.",,sha256:a6fde0551dd44b322ab0020bd44ffeeaf6f13f98eaa78ecef892089135e4b149,paper,,,,,,"Acquired via bulk PMC OA ingestion pipeline (work/oncology/acquisition_receipt.json), not individually hand-curated. study_type/population/intervention/comparator left blank pending evidence-record-level review."
oncology-cao-2026-allosteric-inhibition-of-polyc,Allosteric Inhibition of Polycomb Repressive Complex 2 by an EZH2-Selective Small Molecule Inhibitor.,Ting Cao; Dongdong Liu; Haishan Gao; Chenyang Qin; Wen Zhang; Ziyun Lu; Dongxia Tan; Yuxiu Qu; Yusong Liu; Zhiran Zou; Hongtao Yu; Wei Qi,2026,"Advanced science (Weinheim, Baden-Wurttemberg, Germany)",10.1002/advs.76025,42314051,,PMC13337107,https://pmc.ncbi.nlm.nih.gov/articles/PMC13337107/,https://pmc-oa-opendata.s3.amazonaws.com/PMC13337107.1/PMC13337107.1.pdf?md5=38168f8116d3a724fb58d1f5eea3d560,PMC13337107.pdf,2026-08-08,CC BY,https://creativecommons.org/licenses/by/4.0/,approved_open_access,included,"Bulk PMC Open Access Subset acquisition matching this corpus's scope vocabulary (NSCLC + PD-1/PD-L1 checkpoint-inhibitor terms), deterministic identity/license/full-text adjudication, and a documented rule-based title scope screen excluding wrong cancer types, preclinical/mechanism-only studies, off-topic diagnostic/surgical-technique papers, and single-patient case reports. Not yet individually reviewed for the golden evidence map.",,sha256:8b7f6ccc67da968e246b6fa5bbcba37e5f80aa9404d4ee7ce3e5172b1cbb6941,paper,,,,,,"Acquired via bulk PMC OA ingestion pipeline (work/oncology/acquisition_receipt.json), not individually hand-curated. study_type/population/intervention/comparator left blank pending evidence-record-level review."
